Measurement id = 33460327 To popcluster1.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460328 To popcluster2.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460329 To popcluster3.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460330 To popcluster4.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460331 To popcluster5.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460332 To popcluster6.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460333 To popcluster7.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460334 To popcluster8.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460335 To popcluster9.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460336 To popcluster10.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460337 To popcluster11.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460338 To popcluster12.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460339 To popcluster13.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460340 To popcluster14.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460341 To popcluster15.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460342 To popcluster16.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460344 To popcluster17.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460345 To popcluster18.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460346 To popcluster19.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460347 To popcluster20.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460348 To popcluster21.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460349 To popcluster22.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460350 To popcluster23.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
Measurement id = 33460351 To popcluster24.atlas.winet.dcc.ufmg.br  created -> start :2021-11-17 16:40 estimation of stop:2021-11-18 01:00-> 3670,385,395,3977,4101,4148,4155,4158,4290,4335,4405,4473,4534,4539,4575,4726,4783,4875,4963,639,721,901,952,1226,1232,1314,1344,138,144,1457,1493,14123,14122,1528,2074,209,2305,2322,2325,2326,2352,2374,2968,3099,3307,3326,3344,3379,3395,3441,3466,3468,3752,3884,3986,4040,4041,4127,4274,4415,4449,4482,4597,4602,4653,4659,4712,4741,4842,507,646,651,656,699,750,842,851,928,95,999,1252,53379,3413,1002006,1002133,2044,28487,764,767,329,3474,383,3613,1002122,1002171,1001780,52999,52716,51315,10027
